IP_Address,Request_Type,Status_Code,User_Agent,Session_ID,Location,hour,minute,day_of_week,time_since_last,count_in_session,event_rate_per_minute,Anomaly_Flag
212.74.16.214,GET,500,Opera,1221,India,11,27,0,0.0,1,0.9999990000010001,0
36.240.73.160,PUT,500,Bot,1708,USA,11,10,1,0.0,1,0.9999990000010001,0
67.186.145.1,POST,200,Safari,4130,India,2,50,5,0.0,1,0.9999990000010001,0
253.137.235.143,POST,404,Edge,2579,USA,9,21,5,0.0,1,0.9999990000010001,0
35.76.179.130,GET,404,Chrome,3325,Brazil,9,36,5,0.0,1,0.9999990000010001,0
218.216.6.197,POST,301,Opera,3329,India,5,12,0,0.0,1,1000000.0,0
68.174.200.240,GET,404,Firefox,2349,Brazil,1,47,4,0.0,1,0.9999990000010001,0
144.42.93.153,POST,301,Firefox,1645,Brazil,15,7,5,0.0,1,0.9999990000010001,0
102.245.163.193,PUT,403,Edge,1129,France,12,25,3,0.0,1,0.9999990000010001,0
173.118.10.215,GET,200,Edge,3212,Germany,23,1,2,0.0,1,0.9999990000010001,0
178.164.235.0,GET,500,Bot,3965,France,16,30,0,0.0,1,0.9999990000010001,0
103.97.65.168,POST,200,Firefox,4025,Brazil,18,44,6,0.0,1,1000000.0,0
75.21.168.246,PUT,404,Edge,1537,Canada,1,49,3,0.0,1,0.9999990000010001,0
60.191.156.144,GET,301,Safari,3006,India,18,53,5,0.0,1,0.9999990000010001,0
72.134.133.234,PUT,301,Edge,2042,Germany,14,37,5,0.0,1,0.9999990000010001,0
103.225.243.162,PUT,404,Safari,2296,India,7,28,6,0.0,1,1000000.0,1
255.110.102.230,DELETE,301,Chrome,1246,USA,5,50,6,0.0,1,1000000.0,0
43.144.209.136,GET,404,Firefox,3953,France,7,36,6,0.0,1,1000000.0,0
78.216.203.65,GET,301,Safari,4613,Germany,5,35,2,0.0,1,0.9999990000010001,0
156.43.68.62,DELETE,404,Firefox,1356,Germany,17,11,1,0.0,1,0.9999990000010001,0
26.155.121.67,DELETE,500,Bot,3073,Canada,22,42,1,0.0,1,0.9999990000010001,0
32.112.108.100,DELETE,500,Opera,3735,Canada,12,45,0,0.0,1,0.9999990000010001,0
184.208.129.63,GET,500,Bot,1255,Germany,11,49,2,0.0,1,0.9999990000010001,0
237.232.91.34,DELETE,404,Bot,1949,Germany,14,32,2,0.0,1,0.9999990000010001,0
240.182.235.226,POST,500,Opera,3368,Canada,1,37,5,0.0,1,0.9999990000010001,0
10.28.114.217,DELETE,403,Safari,3964,India,14,2,3,0.0,1,0.9999990000010001,0
239.174.243.211,DELETE,200,Safari,4195,Germany,2,37,2,0.0,1,0.9999990000010001,0
26.241.148.109,PUT,404,Opera,4226,China,7,19,2,0.0,1,0.9999990000010001,0
136.252.84.174,DELETE,200,Opera,2470,Germany,12,57,4,0.0,1,0.9999990000010001,0
110.70.159.54,DELETE,200,Firefox,4236,France,16,26,6,0.0,1,1000000.0,0
101.23.231.37,DELETE,200,Safari,1127,France,4,27,2,0.0,1,0.9999990000010001,0
69.143.83.51,GET,403,Firefox,2681,USA,3,40,0,0.0,1,1000000.0,0
180.61.26.5,POST,500,Firefox,4161,India,7,38,3,0.0,1,0.9999990000010001,0
24.21.15.97,DELETE,403,Opera,2057,India,17,23,6,0.0,1,1000000.0,0
152.33.115.154,GET,200,Edge,3768,India,17,57,2,0.0,1,0.9999990000010001,0
219.64.81.81,DELETE,500,Firefox,4938,India,7,47,1,0.0,1,0.9999990000010001,0
134.85.188.234,POST,403,Chrome,3973,USA,14,41,5,0.0,1,0.9999990000010001,0
160.3.103.46,DELETE,403,Opera,3708,France,10,9,0,0.0,1,0.9999990000010001,0
73.98.232.46,POST,200,Firefox,1342,France,21,13,5,0.0,1,0.9999990000010001,0
183.58.46.85,GET,301,Bot,1794,Brazil,19,6,0,0.0,1,0.9999990000010001,0
5.13.144.127,GET,200,Edge,4464,Brazil,0,9,0,0.0,1,1000000.0,0
91.63.136.47,POST,301,Opera,2137,USA,7,55,4,0.0,1,0.9999990000010001,0
141.245.11.107,DELETE,200,Bot,1428,Brazil,7,17,4,0.0,1,0.9999990000010001,0
26.245.111.1,POST,301,Chrome,4668,France,20,0,5,0.0,1,0.9999990000010001,0
98.26.45.179,GET,200,Chrome,1679,France,15,51,4,0.0,1,0.9999990000010001,0
41.18.141.126,PUT,404,Safari,2098,India,20,22,2,0.0,1,0.9999990000010001,0
42.185.75.138,DELETE,500,Opera,1229,India,7,2,4,0.0,1,0.9999990000010001,0
211.75.83.114,GET,301,Firefox,4506,India,8,51,5,0.0,1,0.9999990000010001,0
26.120.111.19,GET,500,Safari,2156,USA,16,48,4,0.0,1,0.9999990000010001,0
50.123.60.230,GET,403,Edge,1638,Germany,5,13,4,0.0,1,0.9999990000010001,0
208.169.40.51,DELETE,500,Opera,3783,China,12,53,6,0.0,1,1000000.0,0
82.107.69.46,DELETE,301,Opera,1429,Canada,3,19,3,0.0,1,0.9999990000010001,0
123.63.194.250,PUT,404,Edge,2526,France,15,21,1,0.0,1,0.9999990000010001,0
164.249.131.80,GET,200,Firefox,4871,USA,5,23,6,0.0,1,1000000.0,0
39.8.1.49,DELETE,403,Firefox,2062,France,15,34,2,0.0,1,0.9999990000010001,0
84.135.213.243,POST,500,Opera,2225,Brazil,19,49,6,0.0,1,1000000.0,0
15.145.110.241,DELETE,403,Bot,4685,Germany,8,42,0,0.0,1,0.9999990000010001,1
127.85.172.32,GET,301,Chrome,1823,Brazil,12,20,0,0.0,1,0.9999990000010001,0
88.41.200.218,DELETE,404,Opera,4020,France,10,2,5,0.0,1,0.9999990000010001,0
241.151.96.248,PUT,200,Chrome,2039,Canada,12,34,5,0.0,1,0.9999990000010001,0
85.175.211.91,POST,200,Edge,1892,Canada,15,6,0,0.0,1,0.9999990000010001,0
15.6.62.53,DELETE,403,Opera,4191,Canada,20,54,4,0.0,1,0.9999990000010001,0
174.41.68.242,DELETE,301,Bot,2305,India,14,10,4,0.0,1,0.9999990000010001,0
191.82.65.216,PUT,301,Edge,4819,China,11,3,3,0.0,1,0.9999990000010001,0
146.200.159.189,GET,200,Opera,1352,India,1,45,1,0.0,1,0.9999990000010001,0
251.94.239.159,PUT,301,Firefox,4832,Germany,17,31,1,0.0,1,0.9999990000010001,0
205.152.104.200,DELETE,403,Chrome,2160,Brazil,1,21,0,0.0,1,1000000.0,0
108.9.6.109,POST,404,Safari,1034,USA,5,19,5,0.0,1,0.9999990000010001,0
161.19.187.230,GET,200,Edge,4857,Germany,10,22,6,0.0,1,1000000.0,0
190.34.150.106,PUT,404,Chrome,1792,Germany,16,13,4,0.0,1,0.9999990000010001,0
128.172.5.52,GET,403,Chrome,2990,China,16,45,6,0.0,1,1000000.0,1
162.129.233.66,GET,403,Firefox,2187,Germany,4,0,3,0.0,1,0.9999990000010001,0
161.229.114.116,POST,500,Bot,4771,France,0,4,3,0.0,1,0.9999990000010001,0
228.98.108.70,GET,500,Edge,2366,China,7,4,6,0.0,1,1000000.0,0
87.75.183.130,POST,404,Safari,3365,USA,9,24,4,0.0,1,0.9999990000010001,0
101.58.211.7,PUT,500,Edge,4182,France,8,24,6,0.0,1,1000000.0,0
68.149.166.98,PUT,200,Safari,4664,Brazil,18,42,0,0.0,1,0.9999990000010001,0
177.41.91.45,PUT,200,Opera,4178,Germany,6,27,2,0.0,1,0.9999990000010001,0
184.39.32.236,GET,301,Chrome,1997,USA,12,10,3,0.0,1,0.9999990000010001,0
23.201.102.200,GET,500,Opera,3738,Canada,17,33,2,0.0,1,0.9999990000010001,0
192.174.194.170,POST,500,Bot,1343,USA,22,39,5,0.0,1,0.9999990000010001,0
200.238.239.226,DELETE,404,Firefox,1956,USA,8,28,1,0.0,1,0.9999990000010001,0
180.36.188.12,PUT,200,Edge,4598,China,0,51,6,0.0,1,1000000.0,0
77.241.224.147,PUT,200,Bot,1537,France,19,4,6,0.0,1,1000000.0,0
169.1.53.11,GET,200,Firefox,3187,USA,14,58,3,0.0,1,0.9999990000010001,0
34.4.233.83,POST,404,Chrome,3490,India,1,23,1,0.0,1,0.9999990000010001,0
67.140.3.47,DELETE,301,Firefox,3478,Brazil,10,34,2,0.0,1,0.9999990000010001,0
126.189.243.44,PUT,200,Chrome,1387,Brazil,10,35,4,0.0,1,0.9999990000010001,0
54.119.144.28,GET,500,Chrome,4183,Germany,19,0,2,0.0,1,0.9999990000010001,0
67.143.45.122,POST,301,Edge,3818,USA,17,46,5,0.0,1,0.9999990000010001,0
204.49.159.88,GET,500,Edge,3754,France,16,19,3,0.0,1,0.9999990000010001,0
62.56.128.174,PUT,404,Safari,3893,Canada,21,52,0,0.0,1,0.9999990000010001,0
52.38.69.152,GET,301,Safari,2525,USA,23,31,2,0.0,1,0.9999990000010001,0
74.231.184.227,DELETE,500,Chrome,1582,China,5,13,6,0.0,1,1000000.0,0
220.168.56.34,DELETE,301,Edge,4781,France,5,27,5,0.0,1,0.9999990000010001,0
197.77.116.229,GET,403,Safari,2513,India,21,16,4,0.0,1,0.9999990000010001,0
147.253.127.157,PUT,200,Opera,1756,Brazil,15,38,2,0.0,1,0.9999990000010001,0
95.219.83.36,PUT,403,Opera,1223,Canada,14,20,6,0.0,1,1000000.0,0
128.0.210.213,POST,500,Opera,2060,USA,19,19,2,0.0,1,0.9999990000010001,0
218.209.17.167,POST,403,Firefox,4789,Germany,23,42,2,0.0,1,0.9999990000010001,0
35.238.22.98,DELETE,301,Firefox,4963,Germany,11,38,6,0.0,1,1000000.0,0
202.197.209.113,POST,403,Opera,3530,Germany,23,13,3,0.0,1,0.9999990000010001,0
40.219.38.161,DELETE,500,Safari,3683,USA,3,30,3,0.0,1,0.9999990000010001,0
62.82.43.122,DELETE,200,Bot,1128,China,23,40,3,0.0,1,0.9999990000010001,0
1.87.231.17,GET,301,Opera,3808,China,23,33,0,0.0,1,0.9999990000010001,0
254.207.11.245,DELETE,403,Edge,1109,Canada,9,23,2,0.0,1,0.9999990000010001,0
140.180.185.191,POST,403,Bot,2362,France,10,7,0,0.0,1,0.9999990000010001,1
194.150.206.35,POST,404,Chrome,2665,France,19,11,5,0.0,1,0.9999990000010001,0
199.161.192.54,POST,404,Opera,2551,France,10,2,6,0.0,1,1000000.0,0
55.212.13.168,DELETE,404,Chrome,4402,Canada,20,16,6,0.0,1,1000000.0,0
127.254.138.173,PUT,200,Firefox,2587,France,1,29,0,0.0,1,1000000.0,0
111.98.32.117,DELETE,500,Edge,1910,Brazil,2,12,2,0.0,1,0.9999990000010001,0
201.66.212.200,POST,200,Chrome,1010,Brazil,7,12,3,0.0,1,0.9999990000010001,0
187.229.123.144,GET,404,Chrome,1643,USA,7,14,2,0.0,1,0.9999990000010001,0
130.60.22.97,POST,301,Chrome,2171,France,0,23,4,0.0,1,0.9999990000010001,0
222.75.78.133,PUT,200,Bot,1361,Canada,23,52,2,0.0,1,0.9999990000010001,0
180.250.17.225,POST,301,Edge,3095,Germany,0,18,4,0.0,1,0.9999990000010001,0
53.21.176.19,POST,301,Opera,2483,China,23,40,2,0.0,1,0.9999990000010001,0
206.170.32.247,GET,301,Edge,3244,USA,22,26,1,0.0,1,0.9999990000010001,0
196.254.40.140,DELETE,200,Opera,4731,China,4,40,5,0.0,1,0.9999990000010001,0
194.89.48.21,DELETE,403,Edge,4609,India,16,5,6,0.0,1,1000000.0,0
211.231.68.117,GET,404,Opera,4947,Germany,11,53,5,0.0,1,0.9999990000010001,0
210.171.2.249,DELETE,200,Firefox,1095,China,21,50,4,0.0,1,0.9999990000010001,0
252.15.50.115,GET,500,Firefox,2528,France,18,51,1,0.0,1,0.9999990000010001,0
134.73.231.210,GET,404,Safari,1250,France,8,5,4,0.0,1,0.9999990000010001,1
166.62.164.127,PUT,403,Edge,1011,China,6,1,3,0.0,1,0.9999990000010001,0
148.132.115.208,DELETE,500,Safari,2003,India,6,35,4,0.0,1,0.9999990000010001,0
88.226.38.211,PUT,301,Chrome,4604,Germany,19,44,2,0.0,1,0.9999990000010001,0
144.30.20.188,PUT,200,Chrome,3403,Canada,19,28,3,0.0,1,0.9999990000010001,0
150.68.78.27,GET,500,Bot,4587,India,13,2,3,0.0,1,0.9999990000010001,0
234.218.12.214,DELETE,301,Edge,4977,Brazil,17,28,2,0.0,1,0.9999990000010001,0
192.135.88.28,PUT,200,Firefox,3019,France,13,49,6,0.0,1,1000000.0,0
91.216.80.143,PUT,404,Chrome,2964,Germany,23,30,4,0.0,1,0.9999990000010001,0
67.153.131.152,GET,200,Bot,3934,India,19,39,6,0.0,1,1000000.0,0
187.195.37.91,PUT,403,Firefox,4977,China,12,43,0,0.0,1,0.9999990000010001,0
81.223.72.91,POST,403,Chrome,1364,India,16,6,2,0.0,1,0.9999990000010001,0
254.203.84.104,DELETE,404,Opera,2702,China,21,22,1,0.0,1,0.9999990000010001,0
135.98.99.237,DELETE,200,Chrome,4098,France,18,38,4,0.0,1,0.9999990000010001,0
214.41.102.183,DELETE,403,Safari,1769,China,9,37,1,0.0,1,0.9999990000010001,0
222.234.148.142,PUT,403,Bot,3045,USA,15,5,2,0.0,1,0.9999990000010001,0
228.167.217.144,POST,404,Edge,2280,Canada,16,2,3,0.0,1,0.9999990000010001,0
181.126.253.36,POST,403,Bot,2423,Germany,13,30,3,0.0,1,0.9999990000010001,0
131.136.68.43,PUT,301,Opera,3625,China,21,24,4,0.0,1,0.9999990000010001,0
94.112.247.106,DELETE,200,Safari,4352,France,0,30,6,0.0,1,1000000.0,0
109.83.143.30,GET,404,Edge,2654,Canada,4,42,2,0.0,1,0.9999990000010001,0
92.186.105.202,GET,403,Bot,4322,USA,7,26,6,0.0,1,1000000.0,1
164.8.169.226,PUT,403,Chrome,4011,India,3,30,6,0.0,1,1000000.0,0
169.216.167.52,POST,301,Firefox,4484,Germany,1,38,1,0.0,1,0.9999990000010001,0
172.54.84.108,PUT,200,Chrome,3544,USA,10,23,2,0.0,1,0.9999990000010001,0
32.177.4.203,GET,500,Opera,4533,Germany,1,21,1,0.0,1,0.9999990000010001,0
20.37.226.46,GET,200,Bot,1834,India,16,6,5,0.0,1,0.9999990000010001,0
139.215.232.214,POST,500,Chrome,4629,Canada,21,22,2,0.0,1,0.9999990000010001,0
30.179.107.98,POST,301,Chrome,1186,China,13,21,2,0.0,1,0.9999990000010001,0
51.80.74.233,DELETE,404,Firefox,4341,China,23,30,6,0.0,1,1000000.0,0
221.151.223.138,POST,301,Safari,2886,Germany,23,10,6,0.0,1,1000000.0,0
10.209.217.192,POST,500,Bot,3326,USA,17,2,2,0.0,1,0.9999990000010001,0
204.158.164.182,PUT,403,Safari,3890,USA,6,32,6,0.0,1,1000000.0,0
50.242.178.15,DELETE,404,Opera,2212,India,12,50,4,0.0,1,0.9999990000010001,0
54.100.67.47,PUT,403,Chrome,3722,Germany,18,14,3,0.0,1,0.9999990000010001,0
212.28.204.31,PUT,403,Edge,2555,India,0,45,4,0.0,1,0.9999990000010001,0
18.2.55.1,PUT,404,Firefox,2882,USA,8,55,5,0.0,1,0.9999990000010001,0
184.224.149.15,GET,404,Safari,1442,China,19,20,4,0.0,1,0.9999990000010001,0
102.16.69.199,POST,301,Opera,4546,Germany,2,12,1,0.0,1,0.9999990000010001,0
201.37.149.206,PUT,200,Chrome,2172,India,12,23,3,0.0,1,0.9999990000010001,0
230.165.221.154,DELETE,403,Edge,4629,India,20,33,6,0.0,1,1000000.0,0
157.50.117.200,GET,404,Safari,3053,Canada,9,50,0,0.0,1,0.9999990000010001,0
60.149.196.52,POST,403,Safari,3937,Canada,16,8,4,0.0,1,0.9999990000010001,0
152.203.58.6,DELETE,301,Bot,4460,Canada,9,59,0,0.0,1,0.9999990000010001,0
242.2.226.244,POST,403,Opera,4294,Brazil,23,1,3,0.0,1,0.9999990000010001,0
86.107.11.88,PUT,500,Opera,4601,China,5,47,6,0.0,1,1000000.0,0
48.207.136.1,POST,301,Opera,4422,Canada,20,41,1,0.0,1,0.9999990000010001,0
76.173.57.62,POST,301,Chrome,3091,France,23,48,4,0.0,1,0.9999990000010001,0
15.187.58.105,DELETE,200,Opera,2481,China,13,1,0,0.0,1,0.9999990000010001,0
103.129.50.214,DELETE,301,Firefox,3544,India,9,10,1,0.0,1,0.9999990000010001,0
152.34.243.232,POST,404,Safari,4168,USA,17,1,5,0.0,1,0.9999990000010001,0
166.240.159.134,PUT,403,Edge,1469,USA,22,42,2,0.0,1,0.9999990000010001,0
245.99.180.237,POST,301,Bot,2896,China,7,43,0,0.0,1,0.9999990000010001,0
32.52.184.29,POST,404,Opera,4398,Germany,12,31,2,0.0,1,0.9999990000010001,1
243.127.5.169,DELETE,403,Chrome,4719,China,1,38,3,0.0,1,0.9999990000010001,0
131.139.88.156,DELETE,500,Edge,1851,Brazil,3,28,1,0.0,1,0.9999990000010001,0
126.215.161.58,DELETE,404,Edge,2955,France,13,52,4,0.0,1,0.9999990000010001,0
30.41.19.197,PUT,200,Bot,2802,France,23,31,3,0.0,1,0.9999990000010001,0
138.158.79.12,DELETE,200,Safari,4690,India,4,50,6,0.0,1,1000000.0,0
248.21.3.141,POST,301,Chrome,3884,India,10,50,6,0.0,1,1000000.0,0
22.37.30.203,DELETE,301,Edge,4185,China,11,20,3,0.0,1,0.9999990000010001,0
129.225.145.13,POST,200,Opera,1918,France,10,24,1,0.0,1,0.9999990000010001,0
60.155.217.156,DELETE,200,Safari,3988,Germany,6,4,5,0.0,1,0.9999990000010001,0
14.128.120.38,DELETE,200,Edge,3436,USA,2,6,3,0.0,1,0.9999990000010001,0
112.17.37.177,PUT,200,Edge,2409,China,21,28,4,0.0,1,0.9999990000010001,1
246.89.50.71,DELETE,404,Safari,4743,China,21,54,0,0.0,1,0.9999990000010001,0
232.181.183.109,DELETE,200,Bot,3250,India,7,2,1,0.0,1,0.9999990000010001,0
184.244.128.107,PUT,404,Safari,4634,Germany,4,58,0,0.0,1,1000000.0,0
144.24.243.228,POST,403,Firefox,2687,Canada,20,44,1,0.0,1,0.9999990000010001,0
230.40.137.115,GET,200,Chrome,1588,China,20,22,1,0.0,1,0.9999990000010001,0
215.111.151.82,POST,200,Chrome,3146,China,1,50,4,0.0,1,0.9999990000010001,0
15.54.49.91,PUT,500,Edge,4708,France,2,43,3,0.0,1,0.9999990000010001,0
98.253.230.254,GET,500,Opera,4193,Canada,15,51,0,0.0,1,0.9999990000010001,0
139.227.181.242,GET,200,Opera,2876,Germany,10,38,0,0.0,1,0.9999990000010001,0
203.146.145.233,PUT,404,Safari,1644,Canada,13,0,5,0.0,1,0.9999990000010001,0
71.55.179.44,DELETE,301,Bot,4160,China,5,5,3,0.0,1,0.9999990000010001,0
208.155.114.114,POST,500,Chrome,2920,Canada,16,50,5,0.0,1,0.9999990000010001,0
192.235.151.29,GET,500,Opera,2782,Canada,2,59,4,0.0,1,0.9999990000010001,0
75.56.71.122,DELETE,404,Firefox,2948,France,20,45,0,0.0,1,0.9999990000010001,0
202.44.105.29,POST,200,Bot,4857,China,3,30,5,0.0,1,0.9999990000010001,0
116.95.135.166,PUT,301,Firefox,3759,China,18,10,4,0.0,1,0.9999990000010001,0
219.43.61.94,GET,301,Chrome,2748,Canada,4,53,1,0.0,1,0.9999990000010001,0
118.69.16.93,GET,200,Opera,4888,France,17,57,6,0.0,1,1000000.0,0
10.137.168.235,GET,403,Bot,1859,Germany,20,8,3,0.0,1,0.9999990000010001,0
142.111.30.12,GET,200,Opera,2603,USA,20,7,1,0.0,1,0.9999990000010001,0
20.153.169.97,PUT,403,Opera,2752,Canada,5,45,1,0.0,1,0.9999990000010001,0
94.98.183.229,GET,500,Edge,2859,Germany,2,3,0,0.0,1,1000000.0,0
100.168.58.248,POST,403,Edge,2709,Germany,7,51,4,0.0,1,0.9999990000010001,0
236.151.36.3,GET,404,Bot,2461,India,18,24,6,0.0,1,1000000.0,0
38.226.138.142,GET,404,Opera,2441,France,12,18,3,0.0,1,0.9999990000010001,0
120.28.19.161,PUT,500,Opera,1704,Canada,9,54,2,0.0,1,0.9999990000010001,0
56.47.16.231,PUT,500,Bot,1207,Canada,6,12,4,0.0,1,0.9999990000010001,0
97.126.23.112,GET,403,Chrome,3582,Brazil,18,51,4,0.0,1,0.9999990000010001,0
56.174.239.233,PUT,404,Safari,3047,USA,12,47,5,0.0,1,0.9999990000010001,0
240.101.149.249,DELETE,200,Chrome,1888,France,17,14,5,0.0,1,0.9999990000010001,0
241.182.1.7,POST,200,Firefox,1116,India,14,50,6,0.0,1,1000000.0,0
75.79.225.129,DELETE,301,Edge,3097,Canada,13,18,6,0.0,1,1000000.0,0
166.231.77.93,POST,500,Safari,2978,Canada,9,21,3,0.0,1,0.9999990000010001,0
126.147.236.176,DELETE,404,Bot,3329,Germany,7,49,0,0.0,1,0.9999990000010001,0
19.108.46.89,POST,200,Firefox,4554,North Korea,10,11,6,0.0,1,1000000.0,1
134.78.225.163,DELETE,200,Chrome,3262,Canada,17,52,6,0.0,1,1000000.0,0
132.180.80.100,GET,301,Firefox,2831,Brazil,19,29,2,0.0,1,0.9999990000010001,0
243.93.182.177,DELETE,404,Firefox,4689,China,16,43,2,0.0,1,0.9999990000010001,0
247.106.13.125,PUT,301,Chrome,3017,China,1,46,1,0.0,1,0.9999990000010001,0
224.25.169.167,GET,301,Bot,2003,USA,13,49,1,0.0,1,0.9999990000010001,0
187.144.196.147,PUT,403,Edge,3863,China,11,7,5,0.0,1,0.9999990000010001,0
8.4.158.252,PUT,403,Opera,4873,Germany,19,41,1,0.0,1,0.9999990000010001,0
136.225.179.164,POST,200,Opera,4822,Germany,21,27,0,0.0,1,0.9999990000010001,0
173.250.235.75,PUT,404,Opera,2008,Germany,6,29,5,0.0,1,0.9999990000010001,0
213.78.240.43,DELETE,200,Bot,4854,Germany,18,26,6,0.0,1,1000000.0,0
97.108.255.235,PUT,403,Safari,3626,France,7,16,3,0.0,1,0.9999990000010001,0
57.139.138.29,DELETE,200,Firefox,4238,China,1,6,5,0.0,1,0.9999990000010001,0
145.121.30.190,PUT,404,Chrome,1166,China,19,21,5,0.0,1,0.9999990000010001,0
9.231.251.201,POST,403,Firefox,1184,India,20,53,3,0.0,1,0.9999990000010001,0
22.97.215.219,PUT,301,Safari,2836,Canada,16,11,3,0.0,1,0.9999990000010001,0
112.254.30.162,POST,200,Firefox,3360,India,11,43,2,0.0,1,0.9999990000010001,0
238.161.158.186,PUT,500,Bot,4539,USA,13,9,6,0.0,1,1000000.0,0
4.178.205.163,DELETE,200,Chrome,2737,USA,11,8,4,0.0,1,0.9999990000010001,0
111.163.116.98,GET,404,Edge,4801,Brazil,3,26,6,0.0,1,1000000.0,0
65.0.143.70,POST,403,Safari,1051,India,13,21,1,0.0,1,0.9999990000010001,0
212.248.99.159,GET,404,Firefox,4977,China,11,11,6,0.0,1,1000000.0,1
204.8.21.251,DELETE,200,Safari,3119,USA,13,21,3,0.0,1,0.9999990000010001,1
118.194.26.187,GET,200,Chrome,3635,Canada,16,49,1,0.0,1,0.9999990000010001,0
140.176.146.164,GET,403,Firefox,3709,Canada,9,10,6,0.0,1,1000000.0,0
152.186.198.76,DELETE,301,Opera,4594,India,5,26,2,0.0,1,0.9999990000010001,0
194.61.7.248,PUT,500,Edge,3794,India,15,15,4,0.0,1,0.9999990000010001,0
132.165.148.66,GET,403,Edge,4208,Germany,15,14,5,0.0,1,0.9999990000010001,0
123.184.174.22,POST,404,Chrome,1494,Germany,22,30,0,0.0,1,0.9999990000010001,0
181.162.10.30,POST,301,Firefox,3635,Brazil,13,3,3,0.0,1,0.9999990000010001,0
67.32.254.50,POST,500,Opera,1384,Canada,8,2,0,0.0,1,0.9999990000010001,0
168.110.138.62,DELETE,200,Firefox,1417,China,20,33,5,0.0,1,0.9999990000010001,0
168.253.35.79,PUT,404,Safari,3201,France,5,49,0,0.0,1,1000000.0,0
184.126.176.148,PUT,200,Edge,1080,India,2,30,2,0.0,1,0.9999990000010001,0
25.147.91.195,GET,200,Edge,3328,China,0,22,1,0.0,1,0.9999990000010001,0
143.214.220.128,DELETE,200,Opera,4069,France,14,12,5,0.0,1,0.9999990000010001,0
15.6.62.53,GET,200,Edge,2937,Canada,15,9,5,0.0,1,0.9999990000010001,0
42.125.160.226,POST,200,Edge,4569,USA,7,27,1,0.0,1,0.9999990000010001,0
67.252.170.27,PUT,500,Chrome,3089,USA,4,34,4,0.0,1,0.9999990000010001,0
193.18.137.89,POST,404,Opera,1091,India,2,45,4,0.0,1,0.9999990000010001,0
190.112.188.88,GET,301,Safari,1380,India,14,41,3,0.0,1,0.9999990000010001,0
115.6.7.128,PUT,404,Bot,2635,China,23,5,2,0.0,1,0.9999990000010001,0
109.67.24.227,POST,404,Firefox,1368,USA,22,39,2,0.0,1,0.9999990000010001,0
85.141.169.130,GET,404,Edge,2839,Germany,8,37,0,0.0,1,0.9999990000010001,0
181.196.100.23,DELETE,403,Edge,2559,France,10,15,5,0.0,1,0.9999990000010001,0
245.79.118.231,PUT,404,Chrome,2851,USA,9,7,4,0.0,1,0.9999990000010001,0
109.195.215.178,GET,403,Safari,4005,France,8,16,2,0.0,1,0.9999990000010001,0
228.239.49.64,PUT,403,Edge,1856,Brazil,16,40,3,0.0,1,0.9999990000010001,0
70.208.126.80,POST,200,Firefox,2399,Canada,18,54,1,0.0,1,0.9999990000010001,0
153.134.56.115,GET,404,Chrome,1323,France,9,51,2,0.0,1,0.9999990000010001,0
12.81.220.17,DELETE,200,Edge,1180,Germany,23,10,4,0.0,1,0.9999990000010001,0
142.206.61.129,POST,500,Firefox,3474,USA,17,34,1,0.0,1,0.9999990000010001,0
7.58.154.63,POST,404,Firefox,1352,USA,13,48,0,0.0,1,0.9999990000010001,0
96.121.234.175,DELETE,200,Firefox,1795,Brazil,7,40,6,0.0,1,1000000.0,0
11.114.102.211,GET,200,Opera,1304,USA,22,3,2,0.0,1,0.9999990000010001,0
219.147.137.11,PUT,404,Bot,1919,France,2,30,1,0.0,1,0.9999990000010001,0
87.13.5.62,GET,403,Chrome,3752,India,2,46,2,0.0,1,0.9999990000010001,0
250.22.19.102,PUT,403,Opera,2878,Germany,21,9,0,0.0,1,0.9999990000010001,1
111.182.124.163,DELETE,301,Safari,1303,India,10,6,1,0.0,1,0.9999990000010001,0
32.251.120.224,DELETE,403,Edge,3572,Canada,16,29,6,0.0,1,1000000.0,1
103.93.138.145,DELETE,301,Bot,1650,USA,5,21,2,0.0,1,0.9999990000010001,0
24.21.149.2,PUT,403,Edge,3223,Germany,9,52,2,0.0,1,0.9999990000010001,0
247.174.76.61,DELETE,403,Firefox,4163,France,15,57,1,0.0,1,0.9999990000010001,0
196.228.37.85,POST,200,Bot,4002,China,22,6,4,0.0,1,0.9999990000010001,0
26.47.189.232,DELETE,403,Opera,4687,Germany,9,37,2,0.0,1,0.9999990000010001,0
211.60.74.36,PUT,200,Bot,3027,India,11,55,6,0.0,1,1000000.0,0
180.1.19.92,DELETE,500,Bot,4739,Brazil,0,1,5,0.0,1,0.9999990000010001,0
39.190.99.247,DELETE,500,Firefox,4276,USA,3,35,2,0.0,1,0.9999990000010001,0
27.16.30.226,PUT,404,Bot,1054,France,5,36,2,0.0,1,0.9999990000010001,0
147.80.103.129,PUT,403,Edge,4356,Brazil,7,7,0,0.0,1,1000000.0,0
119.66.185.113,PUT,404,Firefox,2701,USA,18,26,5,0.0,1,0.9999990000010001,0
142.173.41.172,DELETE,500,Edge,1646,Brazil,8,46,5,0.0,1,0.9999990000010001,0
147.179.199.248,POST,200,Bot,3082,Brazil,11,44,6,0.0,1,1000000.0,0
230.146.12.159,DELETE,404,Safari,3215,China,20,49,0,0.0,1,0.9999990000010001,0
38.184.124.27,GET,403,Safari,3698,India,9,17,1,0.0,1,0.9999990000010001,0
