ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto,http_trans_depth,http_response_body_len,http_method,ftp_user,ftp_password,ftp_command,dns_query,attack_cat,label,rate,sload,dload,smean,dmean,is_sm_ips_ports,is_ftp_login,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,ct_state_ttl,ct_ftp_cmd,ct_flw_http_mthd
1761326615.499789,CgpZmc3PSkTSc5FcCa,192.168.255.112,58003,192.168.255.221,65238,tcp,,0.00829,57051.0,0.0,SH,T,T,0,ScADcF,46,58903,0,0,,6,,,,,,,,Normal,0,5548.854041013268,55055247.28588661,0.0,1240,0,0,0,1,1,84,86,1,1,84,100,15,39
1761326615.510058,CbNqDV3jxgY9OI31K,192.168.255.112,58004,192.168.255.221,35405,tcp,,0.007279,0.0,36611.0,SF,T,T,0,ScAdfFa,23,932,4,33851,,6,,,,,,,,Normal,0,3709.300728121995,0.0,40237395.24659981,0,9152,0,0,1,1,84,86,1,1,84,16,15,39
1761326616.373327,CrMpjwgNgQdRvh4H8,192.168.255.112,58011,192.168.255.221,80,tcp,http,0.017469,1597.0,0.0,SH,T,T,0,ScADF,13,2129,0,0,,6,4.0,0.0,GET,,,,,Normal,0,744.1753964165093,731352.6818936402,0.0,122,0,0,0,39,1,84,86,39,1,84,100,15,39
1761326626.83586,CZIgfZ15EL4R2Oll55,fe80::a00:27ff:fe4a:27de,133,ff02::2,134,icmp,,0.0,0.0,0.0,OTH,T,F,0,,1,56,0,0,,58,,,,,,,,Normal,0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,1,1,1,3,15,38
1761326630.649837,CDJJOe3qqDrud1kdb8,192.168.255.221,40438,216.238.102.201,123,udp,ntp,0.036797,0.0,48.0,SHR,T,F,0,Cd,0,0,1,76,,17,,,,,,,,Normal,0,27.176128488735493,0.0,10435.633339674428,0,48,0,0,1,1,1,1,1,1,1,2,15,37
1761326634.390816,CczAle4cd5EzZk5eEf,192.168.255.112,58074,192.168.255.221,80,tcp,http,0.017141,1597.0,0.0,SH,T,T,0,ScADF,13,2129,0,0,,6,4.0,0.0,GET,,,,,Normal,0,758.4154950119596,745347.4126363689,0.0,122,0,0,0,38,1,82,84,38,1,82,100,14,38
1761326646.77769,C2BEpF25YFPEE5vLU6,192.168.255.117,51657,224.0.0.252,5355,udp,dns,0.425415,56.0,0.0,S0,T,T,0,D,2,112,0,0,,17,,,,,,,n03-kabyte,Normal,0,4.701291679889049,1053.0893362951472,0.0,28,0,0,0,2,1,4,2,2,1,2,92,14,38
1761326651.406661,CtQ0MA1B73RQPkijU8,192.168.255.112,58533,192.168.255.221,80,tcp,http,0.017514,1392.0,0.0,SH,T,T,0,ScADF,13,1924,0,0,,6,4.0,0.0,GET,,,,,Normal,0,742.2633321913898,635834.1897910244,0.0,107,0,0,0,39,1,81,83,39,1,81,100,14,39
1761326651.517962,CNMCx8dfahFiQRAA2,192.168.255.112,58535,192.168.255.221,21,tcp,ftp,0.03643,99.0,0.0,SH,T,T,0,ScADcFa,13,631,1,40,,6,,,,admin,<hidden>,STOR,,Normal,0,384.2986549547077,21740.32390886632,0.0,7,0,0,1,15,1,81,83,15,1,81,100,15,38
1761326651.531892,CZARST2wpD71Gv4xkd,192.168.255.112,58536,192.168.255.221,39386,tcp,,0.012232,59126.0,0.0,SH,T,T,0,ScADcF,48,61058,0,0,,6,,,,,,,,Normal,0,3924.133420536298,38669718.770438194,0.0,1231,0,0,0,1,1,82,84,1,1,82,100,15,38
1761326651.546549,CCAXnK156D4sUddHsa,192.168.255.112,58537,192.168.255.221,37579,tcp,,0.006359,0.0,38686.0,SF,T,T,0,ScAdfFa,24,972,4,35926,,6,,,,,,,,Normal,0,4403.208051580437,0.0,48669287.62384023,0,9671,0,0,1,1,82,84,1,1,82,17,15,37
1761326658.427964,CYtSTfXEJWKgavBe1,192.168.255.112,58558,192.168.255.221,80,tcp,http,0.016253,1392.0,0.0,SH,T,T,0,ScADF,13,1924,0,0,,6,4.0,0.0,GET,,,,,Normal,0,799.852334953547,685165.8155417461,0.0,107,0,0,0,38,1,83,85,38,1,83,100,15,38
1761326662.576482,Com4xC3mZ2y6ieOu7d,192.168.255.118,52018,239.255.255.250,1900,udp,,3.075499,680.0,0.0,S0,T,T,0,D,4,792,0,0,,17,,,,,,,,Normal,0,1.300601951098017,1768.818653493303,0.0,170,0,0,0,3,1,5,4,3,1,4,93,15,38
1761326665.449219,Cde8HT3lGr2qAnlVPk,192.168.255.112,62919,192.168.255.221,80,tcp,http,0.0178,1627.0,0.0,SH,T,T,0,ScADF,13,2159,0,0,,6,4.0,0.0,GET,,,,,Normal,0,730.3370786516854,731235.9550561798,0.0,125,0,0,0,38,1,83,85,38,1,83,100,15,38
1761326677.471521,CGGunB43XPQh5s5Fif,192.168.255.112,53930,192.168.255.221,80,tcp,http,0.023838,1597.0,0.0,SH,T,T,0,ScADF,13,2129,0,0,,6,4.0,0.0,GET,,,,,Normal,0,545.3477640741672,535951.0026008893,0.0,122,0,0,0,39,1,83,85,39,1,83,100,14,39
1761326685.553548,CEmRwYJbPLbUN4AWd,192.168.255.112,53936,192.168.255.221,21,tcp,ftp,0.034129,99.0,0.0,SH,T,T,0,ScADcF,13,631,0,0,,6,,,,admin,<hidden>,STOR,,Normal,0,380.90773242696827,23206.07108324299,0.0,7,0,0,1,15,1,83,85,15,1,83,100,15,39
1761326685.566933,CrWW404tXsUuVWgl87,192.168.255.112,53937,192.168.255.221,10101,tcp,,0.009017,72610.0,0.0,SH,T,T,0,ScADcF,58,74942,0,0,,6,,,,,,,,Normal,0,6432.294554729954,64420538.98192303,0.0,1251,0,0,0,1,1,83,85,1,1,83,100,15,39
1761326685.578066,CxOZic2gvnLmR8NDbi,192.168.255.112,53938,192.168.255.221,45179,tcp,,0.007733,0.0,58011.0,SH,T,T,0,ScAdFa,28,1132,4,45256,,6,,,,,,,,Normal,0,4138.109401267296,0.0,60013966.11922927,0,14502,0,0,1,1,83,85,1,1,83,100,15,38
1761326689.495931,C6rQ0q2KH8Txde0jo4,192.168.255.112,53940,192.168.255.221,80,tcp,http,0.018161,1597.0,0.0,SH,T,T,0,ScADF,13,2129,0,0,,6,4.0,0.0,GET,,,,,Normal,0,715.8196134574088,703485.4908870657,0.0,122,0,0,0,39,1,83,85,39,1,83,100,14,39
1761326707.514766,Cv37cf4TNm0aFEjh5h,192.168.255.112,54518,192.168.255.221,80,tcp,http,0.012684,1597.0,0.0,SH,T,T,0,ScADF,13,2129,0,0,,6,4.0,0.0,GET,,,,,Normal,0,1024.9132765689055,1007253.2324187952,0.0,122,0,0,0,40,1,83,85,40,1,83,100,14,40
1761326709.592941,CyQHdWBM2vCc4Ta8j,192.168.255.112,54519,192.168.255.221,21,tcp,ftp,0.029661,99.0,0.0,SH,T,T,0,ScADcFa,13,631,1,40,,6,,,,admin,<hidden>,STOR,,Normal,0,472.00026971443987,26701.729543845453,0.0,7,0,0,1,15,1,83,85,15,1,83,100,15,40
1761326709.608009,CxmZ8F47SDYEn18919,192.168.255.112,54520,192.168.255.221,42044,tcp,,0.006105,22820.0,0.0,SH,T,T,0,ScADcF,21,23672,0,0,,6,,,,,,,,Normal,0,3439.8034398034397,29903357.9033579,0.0,1086,0,0,0,1,1,83,85,1,1,83,100,15,39
1761326709.61713,CjGxOcN6FpnSTHgP4,192.168.255.112,54521,192.168.255.221,15919,tcp,,0.003715,0.0,0.0,SH,T,T,0,ScAFa,11,452,1,40,,6,,,,,,,,Normal,0,3230.148048452221,0.0,0.0,0,0,0,0,1,1,83,85,1,1,83,100,15,38
1761326715.529531,CEaQW44xPIDCDLcddl,192.168.255.112,54527,192.168.255.221,80,tcp,http,0.017347,1597.0,0.0,SH,T,T,0,ScADF,13,2129,0,0,,6,4.0,0.0,GET,,,,,Normal,0,749.4091197325185,736496.2241309736,0.0,122,0,0,0,39,1,84,86,39,1,84,100,15,39
1761326720.629938,CVq1sU1N8rrZkEaqI,192.168.255.112,54542,192.168.255.221,21,tcp,ftp,0.035618,99.0,0.0,SH,T,T,0,ScADcFa,13,631,1,40,,6,,,,admin,<hidden>,STOR,,Normal,0,393.05968892133194,22235.948116121064,0.0,7,0,0,1,16,1,84,86,16,1,84,100,16,38
1761326720.643519,CggenI2VUaGSupOctl,192.168.255.112,54543,192.168.255.221,47006,tcp,,0.011524,87133.0,0.0,SH,T,T,0,ScADcF,68,89865,0,0,,6,,,,,,,,Normal,0,5900.7289135716765,60488024.99132246,0.0,1281,0,0,0,1,1,84,86,1,1,84,100,15,38
1761326720.657613,CoLbap1p5CXy5ck0y8,192.168.255.112,54544,192.168.255.221,23533,tcp,,0.005896,0.0,72534.0,SH,T,T,0,ScAdFa,34,1372,5,60060,,6,,,,,,,,Normal,0,6614.654002713704,0.0,98417910.4477612,0,14506,0,0,2,1,84,86,2,1,84,100,15,38
1761326733.545625,Ci7RPh1jfbH1MyLzR4,192.168.255.112,54560,192.168.255.221,80,tcp,http,0.018661,1627.0,0.0,SH,T,T,0,ScADF,13,2159,0,0,,6,4.0,0.0,GET,,,,,Normal,0,696.6400514441884,697497.4545844274,0.0,125,0,0,0,39,1,84,86,39,1,84,100,15,39
1761326735.673907,ChGqMF2qTG4MtzZj43,192.168.255.112,56792,192.168.255.221,21,tcp,ftp,0.030674,99.0,0.0,SH,T,T,0,ScADcF,13,631,0,0,,6,,,,admin,<hidden>,STOR,,Normal,0,423.8116972028428,25819.912629588576,0.0,7,0,0,1,16,1,84,86,16,1,84,100,16,38
1761326735.688871,CyGCn71cYFXY4Q0iL2,192.168.255.112,56793,192.168.255.221,62195,tcp,,0.005215,25932.0,0.0,SH,T,T,0,ScADcF,23,26864,0,0,,6,,,,,,,,Normal,0,4410.354745925216,39780632.790028766,0.0,1127,0,0,0,1,1,84,86,1,1,84,100,16,37
1761326735.696622,CgmmOy2uQlxa8kEskd,192.168.255.112,56794,192.168.255.221,10325,tcp,,0.006116,0.0,0.0,SH,T,T,0,ScAFa,12,492,1,40,,6,,,,,,,,Normal,0,2125.5722694571614,0.0,0.0,0,0,0,0,1,1,84,86,1,1,84,100,15,37
1761326744.565363,CS7F4P20k2DP1PoQKc,192.168.255.112,53792,192.168.255.221,80,tcp,http,0.01671,1392.0,0.0,SH,T,T,0,ScADF,13,1924,0,0,,6,4.0,0.0,GET,,,,,Normal,0,777.9772591262717,666427.289048474,0.0,107,0,0,0,38,1,84,86,38,1,84,100,15,38
1761326755.584666,C7o3V21W0VXYbauqi,192.168.255.112,53805,192.168.255.221,80,tcp,http,0.01879,1597.0,0.0,SH,T,T,0,ScADF,13,2129,0,0,,6,4.0,0.0,GET,,,,,Normal,0,691.8573709419903,679936.1362426822,0.0,122,0,0,0,39,1,84,86,39,1,84,100,15,39
1761326757.094732,CurZVFOKn3lCLisZ4,192.168.255.118,49859,239.255.255.250,3702,udp,,3.995011,3936.0,0.0,S0,T,T,0,D,6,4104,0,0,,17,,,,,,,,Normal,0,1.5018732113628723,7881.830613232354,0.0,656,0,0,0,2,1,6,5,2,1,5,94,15,38
1761326762.606455,CwUgCn2Dw76KazRwb2,192.168.255.112,53813,192.168.255.221,80,tcp,http,0.018933,1627.0,0.0,SH,T,T,0,ScADF,13,2159,0,0,,6,4.0,0.0,GET,,,,,Normal,0,686.6318068980088,687476.8921988064,0.0,125,0,0,0,38,1,83,85,38,1,83,100,15,38
1761326772.70193,CoFGeC2Ij5nJCPmx78,192.168.255.112,53837,192.168.255.221,21,tcp,ftp,0.027355,99.0,0.0,SH,T,T,0,ScADcFa,13,631,1,40,,6,,,,admin,<hidden>,STOR,,Normal,0,511.7894352038019,28952.659477243647,0.0,7,0,0,1,16,1,83,85,16,1,83,100,16,37
1761326772.715788,C708Yu4X26xEn7cgIj,192.168.255.112,53838,192.168.255.221,9986,tcp,,0.006463,22820.0,0.0,SH,T,T,0,ScADcF,21,23672,0,0,,6,,,,,,,,Normal,0,3249.265047191707,28246944.14358657,0.0,1086,0,0,0,1,1,84,86,1,1,84,100,16,37
1761326772.724219,CHVZfH2X9kvYjGs3fb,192.168.255.112,53839,192.168.255.221,20206,tcp,,0.003314,0.0,0.0,SH,T,T,0,ScAF,11,452,0,0,,6,,,,,,,,Normal,0,3319.2516596258297,0.0,0.0,0,0,0,0,1,1,84,86,1,1,84,100,16,36
1761326774.626739,CRh6yj11CGUAxzsLee,192.168.255.112,53842,192.168.255.221,80,tcp,http,0.019856,1392.0,0.0,SH,T,T,0,ScADF,13,1924,0,0,,6,4.0,0.0,GET,,,,,Normal,0,654.7139403706689,560838.0338436745,0.0,107,0,0,0,37,1,85,87,37,1,85,100,16,37
1761326782.591016,CZ9dcs14ZJ6th2B0Qg,192.168.255.118,50713,239.255.255.250,1900,udp,,3.072059,680.0,0.0,S0,T,T,0,D,4,792,0,0,,17,,,,,,,,Normal,0,1.3020583263537582,1770.7993238411111,0.0,170,0,0,0,3,1,6,5,3,1,5,95,16,36
1761326787.736585,CaGotpYE4TlHO33ri,192.168.255.112,53856,192.168.255.221,21,tcp,ftp,0.030811,99.0,0.0,SH,T,T,0,ScADcFa,13,631,1,40,,6,,,,admin,<hidden>,STOR,,Normal,0,454.3831748401545,25705.10531952874,0.0,7,0,0,1,16,1,84,86,16,1,84,100,16,36
1761326787.749726,CF99ej1hiwFXa6t2V4,192.168.255.112,53857,192.168.255.221,64278,tcp,,0.009176,42529.0,0.0,SH,T,T,0,ScADcF,36,43981,0,0,,6,,,,,,,,Normal,0,3923.2781168265037,37078465.56233653,0.0,1181,0,0,0,1,1,84,86,1,1,84,100,16,36
1761326787.76183,ClFJRZDEGw3hwrcN,192.168.255.112,53858,192.168.255.221,54457,tcp,,0.004392,0.0,27930.0,SH,T,T,0,ScAdFa,19,772,3,24940,,6,,,,,,,,Normal,0,5009.1074681238615,0.0,50874316.93989071,0,9310,0,0,1,1,84,86,1,1,84,100,16,36
1761326793.642497,CxhQ1z1kTntRDftiof,192.168.255.112,53873,192.168.255.221,80,tcp,http,0.021682,1392.0,0.0,SH,T,T,0,ScADF,13,1924,0,0,,6,4.0,0.0,GET,,,,,Normal,0,599.575684899917,513605.75592657505,0.0,107,0,0,0,37,1,85,86,37,1,85,100,16,37
1761326810.665274,C4kP6T1NmIJKTEEwi2,192.168.255.112,54484,192.168.255.221,80,tcp,http,0.022163,1392.0,0.0,SH,T,T,0,ScADF,13,1924,0,0,,6,4.0,0.0,GET,,,,,Normal,0,586.5631909037586,502459.0533772504,0.0,107,0,0,0,37,1,85,86,37,1,85,100,16,37
1761326811.217687,CbSgWR2PnBbCScgsW7,192.168.255.112,65222,239.255.255.250,3702,udp,,7.573332,4592.0,0.0,S0,T,T,0,D,7,4788,0,0,,17,,,,,,,,Normal,0,0.9242959373760453,4850.705079349486,0.0,656,0,0,0,1,1,6,86,1,1,1,96,16,36
1761326824.690589,C1CTo64l5xuoOtN5Ni,192.168.255.112,56397,192.168.255.221,80,tcp,http,0.023315,1627.0,0.0,SH,T,T,0,ScADF,13,2159,0,0,,6,4.0,0.0,GET,,,,,Normal,0,557.5809564657945,558267.2099506756,0.0,125,0,0,0,37,1,84,86,37,1,84,100,15,37
1761326826.763002,CwPwEx4wzvk5OoYKN1,192.168.255.112,56400,192.168.255.221,21,tcp,ftp,0.030655,99.0,0.0,SH,T,T,0,ScADcF,13,631,0,0,,6,,,,admin,<hidden>,STOR,,Normal,0,424.0743761213505,25835.91583754689,0.0,7,0,0,1,16,1,84,86,16,1,84,100,16,37
1761326826.778047,Chjoc81n7ZVM3f4lnb,192.168.255.112,56401,192.168.255.221,49124,tcp,,0.005281,26969.0,0.0,SH,T,T,0,ScADcF,24,27941,0,0,,6,,,,,,,,Normal,0,4544.593826926718,40854383.639462225,0.0,1123,0,0,0,1,1,84,86,1,1,84,100,16,37
1761326826.784995,CxRz9XwRRdwnkHdRf,192.168.255.112,56402,192.168.255.221,12871,tcp,,0.007682,0.0,12370.0,SH,T,T,0,ScAdFa,13,532,2,12449,,6,,,,,,,,Normal,0,1952.6165061181985,0.0,12882061.963030461,0,6185,0,0,1,1,85,86,1,1,85,100,16,37
1761326835.715302,Cgu8DJ2P003LKJO8Q1,192.168.255.112,55606,192.168.255.221,80,tcp,http,0.019684,1627.0,0.0,SH,T,T,0,ScADF,13,2159,0,0,,6,4.0,0.0,GET,,,,,Normal,0,660.4348709611868,661247.7138792928,0.0,125,0,0,0,37,1,85,86,37,1,85,100,16,37
1761326848.803706,CJhEtY20erKfT1EC8h,192.168.255.112,55631,192.168.255.221,21,tcp,ftp,0.029829,99.0,0.0,SH,T,T,0,ScADcF,13,631,0,0,,6,,,,admin,<hidden>,STOR,,Normal,0,435.8174930436823,26551.3426531228,0.0,7,0,0,1,16,1,85,86,16,1,85,100,16,37
1761326848.817512,CtsjwKtENTPgWPLQ4,192.168.255.112,55632,192.168.255.221,32343,tcp,,0.005407,19708.0,0.0,SH,T,T,0,ScADcF,19,20480,0,0,,6,,,,,,,,Normal,0,3513.963380802663,29159238.024782687,0.0,1037,0,0,0,1,1,85,86,1,1,85,100,16,37
1761326848.824874,CjwOpA4p7HUT8idKY8,192.168.255.112,55633,192.168.255.221,65135,tcp,,0.006516,0.0,0.0,SH,T,T,0,ScAFa,10,412,1,40,,6,,,,,,,,Normal,0,1688.1522406384286,0.0,0.0,0,0,0,0,1,1,85,86,1,1,85,100,16,37
1761326850.739472,Cz7Tp43QPnDMZshrMc,192.168.255.112,55634,192.168.255.221,80,tcp,http,0.021488,1392.0,0.0,SH,T,T,0,ScADF,13,1924,0,0,,6,4.0,0.0,GET,,,,,Normal,0,604.9888309754282,518242.7401340283,0.0,107,0,0,0,38,1,86,87,38,1,86,100,16,38
1761326867.838616,CVUJSx3naMfPp3VJud,192.168.255.112,55663,192.168.255.221,21,tcp,ftp,0.034553,99.0,0.0,SH,T,T,0,ScADcF,13,631,0,0,,6,,,,admin,<hidden>,STOR,,Normal,0,376.23361213208693,22921.309292970218,0.0,7,0,0,1,17,1,86,87,17,1,86,100,17,37
1761326867.854968,CRQDqrVOUDYNgUD3,192.168.255.112,55664,192.168.255.221,37153,tcp,,0.009143,72610.0,0.0,SH,T,T,0,ScADcF,58,74942,0,0,,6,,,,,,,,Normal,0,6343.650880454993,63532757.300667174,0.0,1251,0,0,0,1,1,86,87,1,1,86,100,16,37
1761326867.86613,CEdSey27ypuNxZ3mUc,192.168.255.112,55665,192.168.255.221,49590,tcp,,0.005206,0.0,58011.0,SH,T,T,0,ScAdFa,28,1132,4,43960,,6,,,,,,,,Normal,0,6146.753745678064,0.0,89144832.88513255,0,14502,0,0,1,1,86,87,1,1,86,100,16,37
1761326869.75677,CPZldj49Q8CE6nWtFh,192.168.255.112,55667,192.168.255.221,80,tcp,http,0.020167,1627.0,0.0,SH,T,T,0,ScADF,13,2159,0,0,,6,4.0,0.0,GET,,,,,Normal,0,644.617444339763,645410.8196558735,0.0,125,0,0,0,38,1,86,87,38,1,86,100,16,38
1761326870.300914,CJRJGY1NwJfxePcGef,192.168.255.117,52272,224.0.0.252,5355,udp,dns,0.426407,56.0,0.0,S0,T,T,0,D,2,112,0,0,,17,,,,,,,n03-kabyte,Normal,0,4.690354520446428,1050.63941258,0.0,28,0,0,0,3,1,3,3,3,1,3,97,16,37
1761326874.782533,C8mp9D4bl509e1Xxwg,192.168.255.112,55679,192.168.255.221,80,tcp,http,0.020434,1627.0,0.0,SH,T,T,0,ScADF,13,2159,0,0,,6,4.0,0.0,GET,,,,,Normal,0,636.1945776646764,636977.5863756484,0.0,125,0,0,0,37,1,85,86,37,1,85,100,16,37
1761326885.804692,C85mg02xcrEP8hjD9e,192.168.255.112,63499,192.168.255.221,80,tcp,http,0.024357,1597.0,0.0,SH,T,T,0,ScADF,13,2129,0,0,,6,4.0,0.0,GET,,,,,Normal,0,533.7274705423492,524530.9356653119,0.0,122,0,0,0,38,1,86,87,38,1,86,100,16,38
1761326894.830909,CkesQn1LFgrfCIrZEi,192.168.255.112,63517,192.168.255.221,80,tcp,http,0.02495,1392.0,0.0,SH,T,T,0,ScADF,13,1924,0,0,,6,4.0,0.0,GET,,,,,Normal,0,521.0420841683367,446332.66533066134,0.0,107,0,0,0,38,1,86,87,38,1,86,100,16,38
1761326899.859839,CWEhaC3x67vcYfidvc,192.168.255.112,63519,192.168.255.221,80,tcp,http,0.018848,1627.0,0.0,SH,T,T,0,ScADF,13,2159,0,0,,6,4.0,0.0,GET,,,,,Normal,0,689.7283531409169,690577.2495755518,0.0,125,0,0,0,38,1,86,87,38,1,86,100,16,38
1761326902.60371,CTJe2a4AAKVMQsCCHg,192.168.255.118,54715,239.255.255.250,1900,udp,,2.969897,680.0,0.0,S0,T,T,0,D,4,792,0,0,,17,,,,,,,,Normal,0,1.3468480556733111,1831.7133557157033,0.0,170,0,0,0,4,1,7,6,4,1,6,98,15,38
1761326906.869275,CYexdj2dInnE23Hg0c,192.168.255.112,63528,192.168.255.221,21,tcp,ftp,0.025409,99.0,0.0,SH,T,T,0,ScADcFa,13,631,1,40,,6,,,,admin,<hidden>,STOR,,Normal,0,550.9858711480184,31170.057853516468,0.0,7,0,0,1,16,1,85,86,16,1,85,100,16,38
1761326906.883353,CBIRNCXwhMCT61Ro6,192.168.255.112,63529,192.168.255.221,24958,tcp,,0.004793,9335.0,0.0,SH,T,T,0,ScADF,11,9787,0,0,,6,,,,,,,,Normal,0,2295.013561443772,15581055.706238262,0.0,848,0,0,0,1,1,85,86,1,1,85,100,16,38
1761326906.890603,CcNhbhLmsLsBkIap7,192.168.255.112,63530,192.168.255.221,6420,tcp,,0.003039,0.0,0.0,SH,T,T,0,ScAFa,7,292,1,40,,6,,,,,,,,Normal,0,2632.4448831852583,0.0,0.0,0,0,0,0,1,1,85,86,1,1,85,100,16,37
1761326909.883298,ChsJSgB7TJl3kjUPe,192.168.255.112,63535,192.168.255.221,80,tcp,http,0.020542,1392.0,0.0,SH,T,T,0,ScADF,13,1924,0,0,,6,4.0,0.0,GET,,,,,Normal,0,632.8497712004673,542108.8501606465,0.0,107,0,0,0,37,1,85,86,37,1,85,100,16,37
1761326917.909411,CvBiaa3gV2ckpz9glf,192.168.255.112,63558,192.168.255.221,80,tcp,http,0.02249,1597.0,0.0,SH,T,T,0,ScADF,13,2129,0,0,,6,4.0,0.0,GET,,,,,Normal,0,578.0346820809249,568074.6998666074,0.0,122,0,0,0,37,1,85,86,37,1,85,100,16,37
1761326921.900909,CmJcUL2Lo60zFIwvZ8,192.168.255.112,63563,192.168.255.221,21,tcp,ftp,0.047769,99.0,0.0,SH,T,T,0,ScADcF,13,631,0,0,,6,,,,admin,<hidden>,STOR,,Normal,0,272.1430216249032,16579.790240532562,0.0,7,0,0,1,16,1,85,86,16,1,85,100,16,37
1761326921.916234,CiCnTz1FfDi6m426V5,192.168.255.112,63564,192.168.255.221,22673,tcp,,0.021056,103729.0,0.0,SH,T,T,0,ScADcF,80,106941,0,0,,6,,,,,,,,Normal,0,3799.392097264438,39410714.28571429,0.0,1296,0,0,0,1,1,85,86,1,1,85,100,16,37
1761326921.939765,CHDCE12EOz2y7hLxpa,192.168.255.112,63565,192.168.255.221,30798,tcp,,0.007813,0.0,89130.0,SH,T,T,0,ScAdFa,40,1612,5,75956,,6,,,,,,,,Normal,0,5759.63138359145,0.0,91263279.15013438,0,17826,0,0,1,1,85,86,1,1,85,100,16,37
1761326925.940368,C89zoG4nabUICGQUti,192.168.255.112,63570,192.168.255.221,80,tcp,http,0.02142,1392.0,0.0,SH,T,T,0,ScADF,13,1924,0,0,,6,4.0,0.0,GET,,,,,Normal,0,606.9094304388422,519887.95518207276,0.0,107,0,0,0,38,1,86,87,38,1,86,100,16,38
1761326931.96017,Cl3CA42kgMw38pI4we,192.168.255.112,63575,192.168.255.221,21,tcp,ftp,0.03533,99.0,0.0,SH,T,T,0,ScADcF,13,631,0,0,,6,,,,admin,<hidden>,STOR,,Normal,0,367.95924143787147,22417.20917067648,0.0,7,0,0,1,17,1,86,87,17,1,86,100,17,37
1761326931.972939,C9ERHn4uWWfN42c4Pb,192.168.255.112,63576,192.168.255.221,20057,tcp,,0.011642,100617.0,0.0,SH,T,T,0,ScADcF,78,103749,0,0,,6,,,,,,,,Normal,0,6699.879745748153,69140697.47466071,0.0,1289,0,0,0,1,1,86,87,1,1,86,100,17,36
1761326931.987258,CuzfmK1jV2EaJr2XZ6,192.168.255.112,63577,192.168.255.221,24472,tcp,,0.006498,0.0,80177.0,SF,T,T,0,ScAdfFa,38,1532,6,77497,,6,,,,,,,,Normal,0,6771.314250538627,0.0,98709756.848261,0,13362,0,0,1,1,87,88,1,1,87,18,17,36
1761326943.959378,CRNlPW1fpEwZOyyO4l,192.168.255.112,55536,192.168.255.221,80,tcp,http,0.01846,1392.0,0.0,SH,T,T,0,ScADF,13,1924,0,0,,6,4.0,0.0,GET,,,,,Normal,0,704.225352112676,603250.2708559047,0.0,107,0,0,0,37,1,88,89,37,1,88,100,17,37
1761326952.986266,CLp8MO22lLTcUoGxba,192.168.255.118,49859,239.255.255.250,3702,udp,,7.269296,4592.0,0.0,S0,T,T,0,D,7,4788,0,0,,17,,,,,,,,Normal,0,0.9629543218490484,5053.584281063806,0.0,656,0,0,0,2,2,6,5,2,2,5,99,16,37
1761326955.98122,CZ3ttE3I7sfUsJcO5f,192.168.255.112,55545,192.168.255.221,80,tcp,http,0.020519,1597.0,0.0,SH,T,T,0,ScADF,13,2129,0,0,,6,4.0,0.0,GET,,,,,Normal,0,633.5591403089819,622642.4289682733,0.0,122,0,0,0,38,1,87,88,38,1,87,100,16,38
1761326966.00659,CcOANLu36IhtDTXr8,192.168.255.112,55557,192.168.255.221,80,tcp,http,0.021346,1627.0,0.0,SH,T,T,0,ScADF,13,2159,0,0,,6,4.0,0.0,GET,,,,,Normal,0,609.0133982947625,609762.9532465099,0.0,125,0,0,0,39,1,87,88,39,1,87,100,16,39
1761326967.992638,CrUcyBMEzCanrmuw,192.168.255.112,55572,192.168.255.221,21,tcp,ftp,0.02998,99.0,0.0,SH,T,T,0,ScADcFa,13,631,1,40,,6,,,,admin,<hidden>,STOR,,Normal,0,466.97798532354904,26417.611741160774,0.0,7,0,0,1,17,1,87,88,17,1,87,100,17,38
1761326968.005753,CsotjeUMetpDi0Fig,192.168.255.112,55573,192.168.255.221,52464,tcp,,0.006906,19708.0,0.0,SH,T,T,0,ScADcF,19,20480,0,0,,6,,,,,,,,Normal,0,2751.2308137851146,22830002.896032438,0.0,1037,0,0,0,1,1,87,88,1,1,87,100,17,37
1761326968.014401,CHAZGn2W1Pyxosrfzi,192.168.255.112,55574,192.168.255.221,65410,tcp,,0.006285,0.0,0.0,SH,T,T,0,ScAFa,11,452,1,40,,6,,,,,,,,Normal,0,1909.3078758949882,0.0,0.0,0,0,0,0,1,1,88,89,1,1,88,100,17,37
1761326981.027349,CwWetU3H53rCte3Fo9,192.168.255.112,52286,192.168.255.221,80,tcp,http,0.017586,1597.0,0.0,SH,T,T,0,ScADF,13,2129,0,0,,6,4.0,0.0,GET,,,,,Normal,0,739.2243830319572,726486.9782781758,0.0,122,0,0,0,37,1,88,89,37,1,88,100,17,37
1761326982.029847,CmSpKF3DJlGUI89zS5,192.168.255.112,52287,192.168.255.221,21,tcp,ftp,0.031423,99.0,0.0,SH,T,T,0,ScADcFa,13,631,1,40,,6,,,,admin,<hidden>,STOR,,Normal,0,445.53352639786146,25204.468064793306,0.0,7,0,0,1,17,1,88,89,17,1,88,100,17,37
